"HSPE1.MOB4","AC104109.3","AC010463.1","AC006486.1","HMGN3","SUMO1","HARS2","TACO1","PTPMT1","ISCA2","clus"
"5547236E-885B-4CE8-B733-9D2E2D60941C",89.0272338718086,266.456537570767,67.523646802637,86.1248245926717,136.848165901407,52.2179747967303,22.4586918683205,15.0125093845735,38.4321974093215,9.47123739334394,"other"
"8A35116A-7F2B-49F8-A497-398959BB1AD9",377.114816883385,162.257195780536,55.6592422606846,41.1976869844814,105.086223356746,70.1306763506263,15.7809268001491,15.0333538197723,23.3154123448182,11.4063691411867,"other"
"2DB9E01D-2082-4D9A-9B5A-8C1149AEF365",38.5846232225654,108.032695384226,49.3505585970506,58.9857943615991,25.6972011364509,28.9119442633307,11.6635539977691,7.0390191844952,21.1627376124177,4.71889608193724,"other"
"7B3E6643-C148-4266-A3A3-80BAB713DD3E",281.587030012324,146.983999655605,86.5168958713959,82.0800871044415,54.1382465581531,88.0642720231136,22.2526104692457,18.9270949268923,39.1393542749773,10.0059769733419,"other"
"05E2E228-C0C5-4D6D-8FE1-DA25D78B0EC1",114.898023999933,158.200126655804,59.2976886848955,69.4706358303323,64.6324668559445,112.977234713117,13.0321990444599,21.9010639553617,32.9990805389861,7.35115900852816,"other"
"BD402BD9-456B-4C70-B87A-D1826B275D1D",166.189961121181,139.398877297894,54.221910442523,34.7439651481421,80.4544827801477,121.759262522266,10.1337706383506,21.584371027373,20.4600151087475,9.24678441453997,"other"
"FAE38724-0757-45E5-818D-9DFE1C132796",57.7162506138179,52.0938959095734,24.8709527038362,16.4491762748631,51.080966705585,42.7629097336548,5.30172458663324,26.8034290562554,11.6246630631135,3.98487104622556,"other"
"7463B57E-ACDE-4ABB-A541-BBD9E326E959",108.231022599858,281.821204598394,48.9337253306793,47.3140632972764,160.360892302478,87.5328301577396,22.999124462252,16.5114636905496,23.9903312740281,11.0853214510444,"other"
"1599FCA7-5350-4200-9B77-EC93BB5D91C2",221.127519717666,179.733775815825,114.747992445535,44.0046072572412,189.779141121025,143.095047526316,21.3139617838677,28.4307285793967,29.9268085706074,12.9071774270729,"other"
"0D5BF444-0CEB-4243-B0D3-3D181D26D7E3",180.083137155862,143.990509556847,32.9615507464768,101.64812758655,33.6006288641159,66.262651946388,15.2760702091886,9.47860622361905,34.8754020274608,6.08854986257684,"other"
"D22B2633-C1CF-4E5E-A3AC-983ABA7776F3",266.354195675934,273.641577226043,132.73056684786,96.9115711211901,184.927156070647,114.596185371046,15.0490500183671,20.7810474088786,61.4168591040791,12.5851345328869,"other"
"FA3C3413-FA8C-4A29-B9CA-5BC3A56274A8",57.3719276142387,93.3475940490864,87.9009602756412,89.1025632844911,118.909344149075,43.3732513915822,15.882027986316,9.3783318005175,32.2352419235285,6.55537340753327,"other"
"48A2AAEB-7F60-4284-808E-2058A531B17C",183.868212137657,99.9149697637829,55.839933479477,20.0557853062604,322.050488202195,170.876885958655,17.4910654625887,17.6375437688313,77.4892340597128,12.1368639977272,"other"
"6B830177-B8E3-4635-BED3-2214F4A1C576",241.030545535813,149.963798011383,37.8392550979811,75.6352334804427,128.345721061422,57.4995009184399,16.5417096710222,10.6110473583484,26.7801583715656,7.31722295022942,"other"
"84DFC6D1-120A-4EC5-A66A-0CEFEE400589",178.386501024771,147.977956394208,55.2045964860255,34.9603454470098,69.1565952054984,61.964929592178,22.0672119917279,40.3033018626782,20.8062911590886,11.3602919027123,"other"
"78AFD286-1D48-4CC5-8D01-CEBF637679D6",157.566855056316,145.224894643399,47.1833221466282,22.2676718220741,31.9339013934638,55.6096760169201,18.0843055325349,38.2790782817724,16.439795317846,5.57188582262962,"other"
"0E4F9C8A-3DE5-4893-8ED9-BBF12169F199",156.567797483617,169.043733491929,75.0638166384169,61.8570416737704,118.648925868684,70.1331513489048,21.4566096915691,19.4631895013358,46.03280059879,11.4103316043213,"other"
"3F7CB9CA-7FAA-41D0-9558-000FDE573811",139.36571010684,55.060282879117,29.7955624925481,22.4072982788142,67.9303987982436,33.1648758423863,9.06148872504802,6.21430617361448,18.0619100808386,5.11054002304714,"other"
"5C8E4F70-8C40-4036-B69A-11F9D0BC6243",159.410274067149,123.722397095867,45.0928547623041,39.2264613624674,304.725670801053,81.383108262155,17.6975086301213,22.2869200372825,24.3043497081496,5.32606425689454,"other"
"AE818BC4-05BF-4E85-A4AD-F3E43DD7D37A",92.8863459761357,173.951425184243,64.3134265185297,76.4091639346874,73.718603524082,58.8258910680822,23.2563509346455,14.1583255813481,37.9985342192522,10.8217405510476,"other"
"1002C658-3E4D-4F5A-BCB2-E81193CF209A",59.9289130589196,172.878572436613,53.1380630411335,45.4722206172141,232.083862694903,76.6013270486237,17.7944571868227,13.5478277910794,41.130376779418,12.8596156182968,"other"
"24F852B4-9008-4FC3-84D8-5F023AE15C27",76.3826512408986,123.784518519075,103.191053065787,70.0010194758599,55.2749930581285,56.353469717451,16.5028797892158,16.0012497043374,35.5275203669591,14.4219157517189,"other"
"07A6BB77-5F94-4F6E-BAC4-6F564377970E",97.008464979008,87.7304430210287,29.9007270798407,15.9234375830711,55.6369523935595,49.3747725171701,7.65565012606323,30.7226647884677,15.50472018242,5.75776796971865,"other"
"B6B48FC3-8C96-45FE-A0FB-8C94BB9FA78A",50.8371308933262,120.161849863317,46.7682127024467,39.6898064127184,46.8225803171086,37.3879716903137,14.8052596263091,15.1959902657795,22.6890249103082,8.23524104013618,"other"
"581B589A-0489-4A89-8E4B-86719EB9C756",14.9663904611727,18.7331977530671,7.37443342671576,2.0463243697767,12.9334352898743,10.6179387163515,3.93645207444421,5.88078534342078,6.67923097067447,4.90489240940305,"other"
"A235537D-BF50-4796-B01A-FAD83EFDAD25",148.166519042691,309.122342657568,62.532083938386,70.3556355892122,122.441272091011,66.9128868571566,18.1267772825114,15.0872734281429,51.4167118002926,12.0497770721052,"other"
"14F2F39A-EA0F-4027-8877-FEEEEFF1F085",24.923815407614,57.3154453485961,46.1107637755318,54.9357581336815,58.2819077126445,14.4882078919563,9.41839503599971,15.371791144561,20.8215799809526,5.84895530932658,"other"
"03E71BD3-8FC7-4F34-96E7-B0E3A9AC4B05",158.395277677495,84.5862154541124,45.5581071872801,11.4210484607717,230.099830682453,97.7110170157186,12.7446034267828,29.9971447620437,39.191264415827,8.75247565538553,"other"
"1178A2BE-F075-4511-B657-5E497EC6BD5A",78.9892014633088,362.938608267062,48.3444842875119,57.8679752088291,196.754615103127,128.071243918468,26.399996256082,17.4736551493523,49.0151320255937,45.0010052677781,"other"
