"baseMean","log2FoldChange","lfcSE","pvalue","padj","overFC"
"ENSG00000232024.2",64456.2543585963,-0.178680596604423,0.0596228802880615,0.00253210609609337,0.00726500336633226,0
"ENSG00000186710.11",59282.7985545383,-0.0325169458505712,0.114399913009566,0.0405258209055368,0.0779167427326763,0
"ENSG00000248429.5",57233.569744312,0.279348667022948,0.155860195002066,0.0612311786903374,0.1099948452347,1
"ENSG00000079691.17",103892.002153059,0.260933529029302,0.138732301139758,0.0516042517708371,0.095287576007548,1
"ENSG00000160111.12",23175.0936847935,1.39614960073191,0.24850873223658,4.42381914004262e-09,4.62635543802047e-08,1
"ENSG00000258900.1",3412.38018732969,0.80917554082118,0.127583197926899,0.00325671033460038,0.00903694071452864,1
"ENSG00000270008.1",13578.1845824385,-0.0792453961636915,0.0896840332856502,0.410821955324133,0.516054207266784,0
"ENSG00000225492.6",23822.1006713838,-0.46705863023325,0.246349328896798,0.0331331504459709,0.0658055917684302,1
"ENSG00000162434.11",707924.382965315,-0.0311264710175743,0.074406651610809,0.672040742887213,0.753283772994866,0
"ENSG00000277531.2",76471.3347382197,0.0567231502470921,0.129567541433401,0.651915166915348,0.736468012561725,0
"ENSG00000109466.13",174831.513596217,0.284082039670602,0.0986358464255562,0.00338231962031254,0.00933955575568498,1
"ENSG00000068912.13",325004.166602143,-0.00638776991229879,0.0582503297707958,0.911842116943433,0.93819881896505,0
"ENSG00000232653.8",37265.8480377721,0.443725376074373,0.13238343855006,0.000549864485593769,0.00192572031515831,1
"ENSG00000253352.8",777705.450105487,-0.0111580814326585,0.0848076170321235,0.893594601954316,0.924693611669724,0
"ENSG00000265574.1",1775.55924327507,2.19927868102708,0.324677870087245,3.32752795011378e-06,2.05291554888376e-05,1
"ENSG00000169891.17",124696.206493272,0.633149258332895,0.209124370383193,0.00119629891046283,0.00380201011284681,1
"ENSG00000221823.10",395839.915075148,0.234313350518631,0.0793755163324603,0.00285184696196459,0.00805916381638076,1
"ENSG00000162543.5",27745.1843250305,0.0657568519343808,0.249161430735081,0.765599071209432,0.828404844371409,0
"ENSG00000165731.17",44668.7818767117,0.488140951052804,0.223817398308728,0.0176108067663571,0.0385490482156303,1
"ENSG00000163788.13",223724.147972164,0.0790637765799534,0.0766990276791049,0.298439784039526,0.401884900423893,0
"ENSG00000181751.9",97312.4994724125,0.22965990672788,0.0997162644542305,0.0190835866383308,0.0413358655584845,0
"ENSG00000114023.15",262681.292052621,-0.355431880166775,0.106132444038575,0.000585068293416667,0.0020329430298355,1
"ENSG00000140807.6",400040.009067276,0.501837882716496,0.247594650771091,0.024732264484022,0.051561916385719,1
"ENSG00000170011.13",67317.8598475652,0.606108451627114,0.174187011097048,0.000260461126935843,0.00100274423621428,1
"ENSG00000168028.13",1369110.63461175,-0.402888940427817,0.106107204544702,9.63460401544243e-05,0.000417099066603692,1
"ENSG00000196850.5",151429.321110317,0.13622758718992,0.0633296274874982,0.0302981455096917,0.0610998613048629,0
"ENSG00000023734.10",621699.782893802,-0.124071151926588,0.0589184673355045,0.033935757667608,0.0671691088442884,0
"ENSG00000120509.10",220736.832222508,-0.434133193116593,0.0840580834301128,1.48948054547346e-07,1.21090046650739e-06,1
"ENSG00000269955.2",447214.658181885,-0.283308993920491,0.0483481737068036,3.84053816327433e-09,4.05583833733154e-08,1
"ENSG00000180044.4",11872.5507594483,1.13778018559428,0.20463321657413,7.21983463802969e-09,7.25455156327044e-08,1
"ENSG00000241313.2",33451.0849225546,0.150212813074357,0.163619763251937,0.335248940396667,0.441108797042442,0
"ENSG00000180667.10",83820.9608517607,0.404990002081771,0.0870289180553114,2.41024975386546e-06,1.53137715217443e-05,1
"ENSG00000109606.12",507521.89878413,-0.136753949231776,0.0540254235529742,0.0108786927016945,0.025536752329087,0
"ENSG00000088812.17",486039.984540103,0.0988338807613105,0.0687655152248158,0.147312524286229,0.227459568150768,0
"ENSG00000063241.7",133762.382624535,-0.39159505035129,0.0986518515904727,4.86931527343992e-05,0.00022723471276053,1
"ENSG00000206560.11",271850.49225186,0.105332670903136,0.0819687522289891,0.193668936476804,0.283923642874399,0
"ENSG00000167508.11",156885.746851894,0.00368604448219924,0.094159386083021,0.968589883953451,0.977906164768106,0
"ENSG00000048392.11",265047.401251076,0.0180620512080028,0.0871663244973513,0.83387300155131,0.881320933780264,0
"ENSG00000186352.8",68692.3119375295,-0.143819770949648,0.0883074734937118,0.148408555939726,0.228719537328498,0
"ENSG00000259984.1",3311.31507384796,-0.28177790317137,0.124151865020329,0.0236234234029746,0.0495017102468275,1
"ENSG00000233222.2",8759.40321640168,0.129460898982394,0.0826452439431291,0.0974887702293866,0.161275954151649,0
"ENSG00000122359.17",260740.436605025,0.096958244285867,0.102424504019157,0.335204610500863,0.441076185049471,0
"ENSG00000131791.7",220178.500588894,0.0370918032499612,0.0751703503064592,0.618340569627553,0.707714269974369,0
"ENSG00000175220.11",551056.660907759,-0.340331627885497,0.0692399814076989,6.65570869120713e-07,4.80044850569391e-06,1
"ENSG00000137878.16",140955.266896436,0.0370720899179322,0.0725691906441295,0.606073005968435,0.69706735290468,0
"ENSG00000044524.10",91736.9938725144,-0.0605969369961444,0.211134889384382,0.751722659177312,0.817244031312506,0
"ENSG00000234614.1",3257.6386482227,0.217960902981808,0.20455331727901,0.238845896536249,0.336976381159668,0
"ENSG00000100029.17",306069.343141185,-0.0430078501239187,0.0647343909031914,0.502875576692505,0.604468496127641,0
"ENSG00000179979.8",54840.746936292,-0.0512542401577832,0.103825532306277,0.614088962055766,0.703561767472562,0
"ENSG00000258199.1",27147.5957628482,-0.0539366296097473,0.0770160611361453,0.628240964217193,0.716458341427376,0
"ENSG00000241627.3",58976.5360780638,0.147252822269317,0.0968643712389007,0.122226289579315,0.194719956460962,0
"ENSG00000182557.7",6806.37439275713,0.978238877939723,0.146272257584589,7.18515951704162e-12,1.05500767716718e-10,1
"ENSG00000158195.10",691334.558182447,-0.303871350105574,0.0785898697963238,8.77007260953796e-05,0.00038468998766191,1
"ENSG00000115128.6",214725.790487575,-0.14413873405194,0.06419114900462,0.0236025751729587,0.0494718042633353,0
"ENSG00000268047.1",30225.3439050197,-0.354260033284974,0.0763874060829301,2.58394599299805e-06,1.62844158531081e-05,1
"ENSG00000251537.4",46398.665057056,0.101978939510096,0.0805466598487092,0.145263643764319,0.224834367496959,0
"ENSG00000243943.9",278092.097871861,0.00407879229666067,0.0580121481847897,0.943800026303841,0.96142504157893,0
"ENSG00000231007.5",5559.76123607015,1.03969480393658,0.170891428627244,3.46245302551977e-10,4.22381837188812e-09,1
"ENSG00000268636.1",6801.80593020065,-0.0961383116890942,0.0987683438878822,0.320773858795045,0.425936952535101,0
"ENSG00000184110.14",798593.131904262,-0.0636402094146485,0.0744971541719908,0.387195410639741,0.493252982710883,0
"ENSG00000111845.4",95581.615708209,-0.128345196465472,0.0591808356827224,0.0325293422057628,0.0648689754263193,0
"ENSG00000073169.13",97859.2164193591,-0.0159330672768306,0.0712835218305323,0.821239989097549,0.871233209888285,0
"ENSG00000109079.9",389271.40042273,-0.177458130832067,0.0455509896901575,9.10037719280125e-05,0.000397478831985946,0
"ENSG00000196365.11",502830.865217334,0.0358209206166601,0.0648525554194928,0.577989074409428,0.672512756819549,0
"ENSG00000171067.10",145135.261117187,-0.223398126945705,0.0780205996543962,0.00371069631627945,0.0101273424193729,0
"ENSG00000140398.13",196705.224219392,-0.0335953260962142,0.0912634235667776,0.708113059678908,0.781910927235229,0
"ENSG00000263968.2",688.174183764225,-0.278926568468891,0.223394774866992,0.166075213503141,0.250936356342989,1
"ENSG00000276529.1",8656.78524443091,0.0720388978468109,0.0972877081064511,0.442668391600699,0.547384791686977,0
"ENSG00000168385.17",3140382.252393,-0.217364605440836,0.064872664816637,0.000720705782801793,0.00243814841946797,0
"ENSG00000170315.13",3798984.65664704,-0.500486319674297,0.108606341411787,2.1399728362571e-06,1.37985448481858e-05,1
"ENSG00000204967.10",219821.592353799,0.223420960671238,0.110866185540965,0.0394168057955048,0.0761412713509332,0
"ENSG00000267980.1",47556.6173373872,-0.206881319624489,0.0621307106413026,0.000619798603379672,0.00213681864972081,0
"ENSG00000248019.2",48196.0513599807,-0.0404468016391998,0.100181405408732,0.680366097415094,0.759935762754954,0
"ENSG00000271821.1",1251.14331069445,-0.292351012872759,0.162399416978707,0.0565175541038601,0.102762500887521,1
"ENSG00000214050.7",108670.656529982,-0.0292978317137462,0.0986015653115164,0.761831459511503,0.825623503638166,0
"ENSG00000254870.5",935647.62780284,-0.204193772614235,0.0504883425869976,4.76832399905847e-05,0.000223167847388535,0
"ENSG00000258674.5",635525.443344953,-0.361147771000709,0.102956997798604,0.000324411670744697,0.00121576263456764,1
"ENSG00000224831.3",129909.28679336,-0.603935230354392,0.112195730609588,2.98704075457627e-08,2.73808024976756e-07,1
"ENSG00000151388.10",44077.7685764586,1.13425285479898,0.180299459372023,8.57215085854312e-11,1.12148580043827e-09,1
"ENSG00000182957.15",376438.467254312,-0.0210947982609669,0.0953361470865713,0.821553275395691,0.871483634271678,0
"ENSG00000099840.13",37619.573657788,0.0791652009143441,0.119150980140222,0.495679864975606,0.597889000148021,0
"ENSG00000155096.13",909508.756885846,0.0420972454040341,0.0631489681465629,0.50212089468057,0.603786463722885,0
"ENSG00000123473.15",46968.2044278383,0.30566144055395,0.129588550976334,0.0150975153737778,0.0337494038446398,1
"ENSG00000132357.13",42723.1423297295,0.711680898055052,0.137036519894306,9.29632313094197e-08,7.86060024050574e-07,1
"ENSG00000238423.1",290.818741687691,2.30479580481454,0.213150456251469,6.91811034110649e-28,2.80301461720092e-26,1
"ENSG00000058063.15",154496.654394223,0.280660775421924,0.0750750947488886,0.000159577403392139,0.000650414094230411,1
"ENSG00000175756.13",264406.454796685,-0.214314356426283,0.0835598856245808,0.00921021524000786,0.0221382615333366,0
"ENSG00000273796.1",1645.51714713803,-0.381129376524456,0.218735501927081,0.0519408280231841,0.0957993304043166,1
"ENSG00000204386.10",245009.917239983,-0.382248281952043,0.0926728547849176,2.62516285138789e-05,0.000130296895328627,1
"ENSG00000117906.13",477979.836069093,-0.0382562562027173,0.0715206895061019,0.588739659889128,0.681634335278569,0
"ENSG00000213593.9",576528.765689133,-0.131595826530291,0.0691976123016198,0.0547174980678654,0.100037629325631,0
"ENSG00000021645.18",88577.3832935554,1.1152677212786,0.201322857320759,8.27467140538485e-09,8.23380883054344e-08,1
"ENSG00000167136.6",104333.798000367,-0.102801026182498,0.0751133466896371,0.166233985518478,0.2511258173359,0
"ENSG00000136750.11",46199.8640912612,0.698293610421302,0.314540631441102,0.0106238726027523,0.0249905729517317,1
"ENSG00000175482.8",167373.804729015,-0.321521097358573,0.11483513706332,0.00389212284204725,0.0105655306924696,1
"ENSG00000121895.7",15087.5990817279,0.0609788780426937,0.147940128805008,0.668072382562739,0.750156990808674,0
"ENSG00000234857.2",957503.727637024,0.0992096993416608,0.0636377162744445,0.116428078674465,0.186934325521152,0
"ENSG00000261512.2",25711.8063532943,-0.041520810560343,0.0907006910035596,0.716571427129271,0.788626936869862,0
"ENSG00000225259.4",99608.9635835058,0.156755682993751,0.0840382247716694,0.0589718206012291,0.106593976971755,0
"ENSG00000205923.3",51499.7349051603,0.166595028005492,0.0745727776239238,0.0240797376021136,0.0503363762694054,0
"ENSG00000170142.11",558034.843233326,-0.273562647487662,0.0673727713860075,4.0946400301959e-05,0.000194174902713724,1
"ENSG00000145194.17",112493.434970924,0.445973770245863,0.121831470010922,0.000172687411415545,0.000696925876399502,1
"ENSG00000264112.1",110839.969853713,-0.571554006671971,0.155131619788226,9.8228234789358e-05,0.000424027314982064,1
"ENSG00000105679.8",10414.9795556004,1.10785277878249,0.101431718269038,2.57454055655e-28,1.06609598679303e-26,1
"ENSG00000234055.1",4688.76495012822,-0.062724273893331,0.0760997972638435,0.404730555241557,0.510476676392525,0
"ENSG00000275254.1",1149.73685864393,0.356360229206423,0.117524718108464,0.00186106751181148,0.00556520095489089,1
"ENSG00000162076.12",97843.983914596,-0.067587630421038,0.0624485192178338,0.275404184551589,0.37757861836828,0
"ENSG00000067560.10",2160586.70489659,-0.392110548561973,0.0703404035265294,1.69881119008637e-08,1.62246174091702e-07,1
"ENSG00000167962.13",175821.772147622,0.036163680040032,0.0613043134536424,0.432492704941622,0.53725641850724,0
"ENSG00000283551.1",135.263589210107,1.2565718067938,0.324592943118474,2.53752287181023e-05,0.000126500587963361,1
"ENSG00000041880.14",133860.762515729,-0.0831179909109311,0.0909554034904225,0.352802318721023,0.459129954127466,0
"ENSG00000162704.15",704172.709818617,-0.365690054001236,0.0953577793121027,8.93832308900801e-05,0.000391157796146467,1
"ENSG00000211683.3",11115.2873587587,0.107618515541617,0.111276841917675,0.320883244285821,0.42603206595143,0
"ENSG00000104960.15",704525.964531126,-0.331527396345707,0.0717616700484465,2.92546079802944e-06,1.8227995386507e-05,1
"ENSG00000224220.1",3563.11334486859,0.340909239578806,0.10012124105864,0.00051968438472664,0.00183597952324841,1
"ENSG00000095139.13",608995.444288714,-0.151515292022664,0.0478121020425078,0.001452102822452,0.00449009817291829,0
"ENSG00000130054.4",22514.7886520347,0.718169526223441,0.188561419426484,6.04046759751359e-05,0.000275118612998359,1
"ENSG00000099364.16",148795.068284054,0.265632498885731,0.0958008660704583,0.00483189860047495,0.0127479877969978,1
"ENSG00000076043.9",142496.936843501,-0.22626843811045,0.0921506015222342,0.0123848810095236,0.0284915386975463,0
"ENSG00000125850.10",13629.1939030914,0.570145998290648,0.0728334051900687,1.64502514009214e-15,3.27091871027307e-14,1
"ENSG00000154359.12",163789.255886465,-0.0108202940925672,0.0730046800458661,0.880487572300806,0.915243127063912,0
"ENSG00000214338.10",129586.077534596,0.307080005254138,0.172283953686306,0.0601758239678841,0.108409674727166,1
"ENSG00000244165.1",110302.511699663,-0.0811183393953524,0.0764703017487764,0.283141611640234,0.385626369472371,0
"ENSG00000274602.4",106513.425207081,-0.27024691360938,0.125762699021232,0.025931974459344,0.0536812327644905,1
"ENSG00000100077.14",136211.404092786,0.415194574172608,0.129142367035318,0.000932885267307428,0.00305919132702616,1
"ENSG00000119787.13",125873.883036437,0.0869171886381701,0.0568665939902812,0.0929237085814178,0.155030846105229,0
"ENSG00000153310.18",406236.16200885,-0.158787682754467,0.0822326504033319,0.0499189200288851,0.0928211409089462,0
"ENSG00000270316.1",76157.015724612,0.200105910477404,0.0928544660887235,0.0286783319862499,0.0584021472898111,0
"ENSG00000163293.11",3487.13706960532,1.81883605498238,0.134263399761422,1.75397466491163e-42,1.36495518061123e-40,1
"ENSG00000067064.10",316458.961216496,0.203007959957077,0.110327019119874,0.0600814588817815,0.108256955213097,0
"ENSG00000214194.8",199002.838637905,-0.28406472027879,0.0911485755720969,0.00149367466228311,0.00460320220925921,1
"ENSG00000101084.16",265769.2653093,-0.394005026654328,0.089613124030315,7.42768085667106e-06,4.23409703393161e-05,1
"ENSG00000100983.9",195075.371973618,-0.295865738087501,0.0750200265438757,6.43665173991182e-05,0.000291106926786232,1
"ENSG00000204366.3",61686.8247872793,-0.00604242045542358,0.125883779710677,0.959914402786452,0.971458929873947,0
"ENSG00000189320.8",16914.0249401794,-0.111696651525369,0.261973413578715,0.765422106034717,0.828372228887522,0
"ENSG00000215859.8",6441.66671746451,1.78447189706009,0.115811529481498,0.000535686184365819,0.0018854282296893,1
"ENSG00000023839.10",7122.22369441561,2.90175147811125,0.147607823949492,1.40970773560704e-86,7.39867073887898e-84,1
"ENSG00000167105.7",1812.10795523504,2.56357048347596,0.216798498579409,7.39490017804387e-33,3.75874115356068e-31,1
"ENSG00000235688.2",2112.31166014131,-1.10243695564991,0.473992567104872,0.000104478368976102,0.000447498164936926,1
"ENSG00000130224.14",84997.3502978249,0.165519785902542,0.109803755263647,0.123558816246532,0.196468355178732,0
"ENSG00000239556.3",28550.038069816,-0.367212898051736,0.0804371229980744,3.56779212858817e-06,2.18620507081124e-05,1
"ENSG00000279605.1",758297.991630824,-0.193851167230255,0.0792024765173121,0.0131087860144718,0.0299354010406719,0
"ENSG00000019991.15",64266.8188221275,0.0012363955042236,0.196062537579162,0.995194387850454,0.997005679629292,0
"ENSG00000239884.3",1797.1550904924,-0.367158596463788,0.160261052209272,0.0155928832267668,0.0347144311592852,1
"ENSG00000165458.13",655084.974616201,-0.130285596522638,0.0770327376050514,0.0868725347930857,0.14672499365442,0
"ENSG00000006740.16",52119.3502528303,0.887435364378287,0.204265035232211,4.75975214204692e-06,2.8485305314695e-05,1
"ENSG00000079459.12",464179.141368296,-0.180205269172516,0.0917058528067126,0.0454299024301087,0.0858247143849568,0
"ENSG00000108091.10",260465.965061521,0.279588488415034,0.075388658768669,0.000180175537059049,0.000723396379896759,1
"ENSG00000161267.11",80379.0431614211,0.23706064243002,0.124480909990992,0.0502684296280133,0.0933326137264503,1
"ENSG00000101049.14",23062.2034569852,0.375907164647306,0.179832630322683,0.0268777201593812,0.0553041929756486,1
"ENSG00000007171.16",59154.1134852656,-0.466967691962333,0.263380864707888,0.563713297829851,0.658974971570726,1
"ENSG00000106952.7",16124.2979299809,0.267355408271834,0.162787955086645,0.0850433435778552,0.144120911456412,1
"ENSG00000136522.13",132076.66406444,-0.192128484628422,0.0731518046276362,0.00789584798696082,0.0193730699466984,0
"ENSG00000124151.18",199487.598241465,0.228714396894188,0.0688469726124053,0.00080872654518597,0.00269830583556431,0
"ENSG00000274420.1",4713.34501913285,0.0906115908425755,0.0998513265705684,0.326859109302977,0.43233831782614,0
"ENSG00000161202.17",664783.775660231,-0.0918038959265866,0.0629836117663625,0.141757603392743,0.220344761579133,0
"ENSG00000125966.9",144958.655777653,0.209208491477361,0.134528651630515,0.108264547227523,0.175967900744022,0
"ENSG00000186577.12",197513.929308917,-0.525786619209071,0.0974614266970701,3.43925945260665e-08,3.12594471713358e-07,1
"ENSG00000141542.10",136964.624908077,0.26326560761866,0.14016496065578,0.0517588402133235,0.0955339417628433,1
"ENSG00000164659.14",103859.5706034,0.23208084258627,0.144186767002464,0.0948324048320557,0.157620983373828,0
"ENSG00000136161.12",187874.268690875,-0.210794906074388,0.0798888122304355,0.00746191943688918,0.018479161401483,0
"ENSG00000174306.21",594183.615667303,0.00158126645056239,0.0855082307770072,0.985375723829771,0.989585232083938,0
"ENSG00000262624.1",2123.62009970167,0.494060608878385,0.126586669999189,5.84012846182622e-05,0.000267342837984775,1
"ENSG00000104812.14",264407.285359181,-0.365445054451403,0.102593205508278,0.000261057165456305,0.00100469613063061,1
"ENSG00000273156.1",6288.6841271097,0.447684520924487,0.165093446616711,0.00399535023846401,0.0108139918663535,1
"ENSG00000111181.12",34788.1724624017,0.453558574138321,0.153274108811519,0.00205897966325014,0.00607412458042212,1
"ENSG00000140030.5",41127.8752884559,-0.183397116693534,0.192645926514448,0.301489630801931,0.405097522501666,0
"ENSG00000267633.1",53294.2782105477,-0.305654325185542,0.0942440050245833,0.00201088122347113,0.00595479694224056,1
"ENSG00000125877.12",176072.5854613,-0.296387453696041,0.075936713623759,7.6470916626513e-05,0.000339723552446288,1
"ENSG00000213639.9",1723089.95092736,-0.275871699435056,0.083624561443537,0.000803379205843131,0.00268244739125134,1
"ENSG00000266472.5",286873.71083484,-0.19464907408553,0.0667893829639046,0.00327231937835813,0.00907579006154433,0
"ENSG00000228797.2",10287.9066506813,0.0205070699952086,0.0869838707665691,0.792503022678355,0.848444412514475,0
"ENSG00000103942.12",73458.8845796415,0.227648564400306,0.108387618244436,0.0320045335379277,0.0640033950273773,0
"ENSG00000125827.8",502245.874780023,-0.0142283020826382,0.0756215188849619,0.84889103269671,0.892138065842383,0
"ENSG00000231579.3",11421.798851941,0.0439275033666176,0.072745795140973,0.49147470288873,0.594055010165115,0
"ENSG00000181804.14",139339.750254601,-0.02435673187386,0.110304031250738,0.820855331847972,0.870988910110726,0
"ENSG00000111639.7",324003.539539339,-0.323188830452993,0.0804905765726934,4.58396186089548e-05,0.000215164000159503,1
"ENSG00000133275.15",267465.609849816,0.019027721320156,0.0602207749832529,0.750640625834612,0.816407597293278,0
"ENSG00000166928.10",25388.1563905222,0.775267867575207,0.174718030839025,3.659851329833e-06,2.2353322005865e-05,1
"ENSG00000166446.14",63664.4940465433,0.578761817353856,0.126238288609718,2.53414598541099e-06,1.60242663487686e-05,1
"ENSG00000188883.4",905.802892573739,3.7918567837883,0.309197704020955,7.39135368981934e-35,4.10857315447889e-33,1
"ENSG00000183496.5",66098.1612773583,-0.0919219002657972,0.196624965711053,0.611821770603643,0.701783670596341,0
"ENSG00000271980.1",146771.105300585,-0.287746731162438,0.0733252779919289,7.12199913845449e-05,0.000319161135673552,1
"ENSG00000198055.10",125718.464221648,-0.0568850796654732,0.0607966310796004,0.345919934627258,0.452091793182068,0
"ENSG00000196914.8",836841.046067154,0.166457372274725,0.0767708016050775,0.0284765547656686,0.0580698371692066,0
"ENSG00000211455.7",261981.446242719,0.0459215400603379,0.083031276711884,0.576058606991681,0.670716124572474,0
"ENSG00000179950.13",889463.114136591,-0.274169386047708,0.0719796106218978,0.000116266648349492,0.000491662708964316,1
"ENSG00000231858.5",1173.54694009341,1.99037080589464,0.225636253229631,2.43549138967297e-19,6.203630889632e-18,1
"ENSG00000261172.1",4271.45810840464,0.288876293660636,0.156110580294564,0.0532493255031283,0.097836911011528,1
"ENSG00000175730.8",5375.52229542656,0.0220978100570939,0.128270681195078,0.806138042383251,0.859372855007332,0
"ENSG00000145911.5",21702.5721257285,0.862740510772951,0.156266454261556,1.21749273381803e-08,1.18432655244851e-07,1
"ENSG00000183628.12",120615.884628066,0.276293294580013,0.160936445155391,0.0721628008723996,0.126084794352508,1
"ENSG00000235105.1",49759.8556029739,-0.163921955206499,0.0958479864807964,0.0812083287846717,0.138768044522789,0
"ENSG00000283303.1",1466.99187442048,1.03496716684144,0.311503522149185,0.446971670969828,0.551547742930017,1
"ENSG00000127616.17",798087.950747352,-0.0205083794841212,0.0878961433455286,0.812512150234241,0.864533275832576,0
"ENSG00000163754.17",259601.773687905,-0.485920620089326,0.100826046099892,7.92236168890956e-07,5.6135591395702e-06,1
"ENSG00000238597.1",719.241973259414,1.44366253011966,0.139194800333266,7.72170653989766e-26,2.80166355614808e-24,1
"ENSG00000119707.13",520174.753283574,0.093572065712375,0.0879305486916201,0.280757314964587,0.383287827966899,0
"ENSG00000042753.11",287400.542074929,-0.482009221818182,0.117991805591435,2.41843860839623e-05,0.000121455833745253,1
"ENSG00000239467.5",17836.9663028599,-0.0160389999424873,0.114088956539257,0.982867663070713,0.987637803115893,0
"ENSG00000068383.18",107055.554199778,0.325121073251263,0.0890051209139308,0.000212011948034691,0.000835752950785488,1
"ENSG00000071859.14",305332.828807089,-0.137459325258759,0.0564121179996836,0.0141770100929001,0.0319563287831171,0
"ENSG00000280721.1",14980.6616691785,-0.713545441696272,0.234443388602684,0.000633798112839994,0.00217875945324798,1
"ENSG00000138085.16",411568.972273216,-0.696525103712432,0.115476144005527,5.20444669466724e-10,6.16880005279676e-09,1
"ENSG00000150961.14",153721.468801806,0.0492379583883452,0.125581783490124,0.686822876699219,0.764725377736838,0
"ENSG00000242272.1",2251.11600577949,0.549709860633021,0.201431488357749,0.427837135821737,0.53277208415963,1
"ENSG00000233954.6",131306.258200027,-0.373405438526347,0.0931179217780886,4.26677411141751e-05,0.000201786584548345,1
"ENSG00000176463.13",146083.788718589,0.00892917816845621,0.13914184352848,0.947420772316549,0.963559801245601,0
"ENSG00000197165.10",5261.77830655003,0.936477978733134,0.145797695034929,4.43412415429537e-11,5.9560080541039e-10,1
"ENSG00000105204.13",96559.1504738244,-0.0580597915532572,0.0683817290954514,0.391455436239346,0.497302004227658,0
"ENSG00000162613.16",351833.587192473,-0.217401223070552,0.0898308307210909,0.013769883186954,0.0311662545144096,0
"ENSG00000275359.1",3116.00351117504,-0.207114316275046,0.127824950249016,0.0928476811220048,0.154938366427196,0
"ENSG00000182870.12",47822.2127220211,1.01811322153581,0.246817901177717,1.0724757359109e-05,5.8903948425498e-05,1
"ENSG00000152128.13",109319.717383211,-0.0352465085957177,0.173100400671508,0.82833870202657,0.87665993735262,0
"ENSG00000168040.4",104551.27829497,-0.294413397715762,0.0741562629191106,5.81231007565889e-05,0.000266285452268513,1
"ENSG00000148218.15",351062.426588374,-0.0654438114168639,0.0833615759136173,0.425985880689946,0.530906193693986,0
"ENSG00000172086.7",161468.265224509,-0.246229577625044,0.0734541462250468,0.000692943498116772,0.00235801400263862,1
"ENSG00000277203.1",69582.6250145304,-0.0569101441777617,0.0900182089108202,0.520565453355553,0.620280947799795,0
"ENSG00000108557.17",225361.758243359,0.291151223931754,0.0925724063647343,0.00140785514078354,0.00437336198447389,1
"ENSG00000243960.1",69477.4793884709,-0.435596485970667,0.068172439509919,1.04182067291669e-10,1.3458390925234e-09,1
"ENSG00000151414.14",239332.544433349,0.0685471553889928,0.0909798298278158,0.44463251321439,0.549141715001497,0
"ENSG00000162062.14",23920.7712326238,0.130699570210461,0.126102201019616,0.286371993345314,0.389140362826171,0
"ENSG00000151366.12",423399.872857086,-0.177504723723765,0.0759981783962441,0.0180534042773068,0.0393879763853693,0
"ENSG00000105486.13",157031.759112069,-0.1497401099269,0.0945044899950351,0.106447383217898,0.173388996352329,0
"ENSG00000249319.2",81323.8045631885,-0.333261729531134,0.0775442202760284,1.31182116535397e-05,7.05053109304797e-05,1
"ENSG00000136144.11",251348.935685374,0.0647659599386497,0.0843428400077703,0.437203938058352,0.541835171559632,0
"ENSG00000146540.14",385394.389955625,-0.479632852877736,0.099529297489144,8.05835298673692e-07,5.69918239438041e-06,1
"ENSG00000155115.6",206053.650372694,-0.168653640380221,0.0623450899712368,0.00638331407285505,0.0161918210628518,0
"ENSG00000138757.14",627488.539626348,0.100178690735619,0.0581534123145171,0.0831341095215474,0.141458989948148,0
"ENSG00000245694.9",39658.8892413232,-0.658639588603744,0.214507146936598,0.00124395494042287,0.00393242402233692,1
"ENSG00000240854.1",4719.23724633231,0.590148545671903,0.363261125398876,0.0468725352597586,0.0881075608647537,1
"ENSG00000196092.12",5264.94789032099,1.70460182618165,0.296691428732066,1.95711845969579e-09,2.15349826418404e-08,1
"ENSG00000262526.2",1235485.70414982,-0.420074125028025,0.0806691564280156,1.23269821345708e-07,1.01821586040954e-06,1
"ENSG00000258090.1",1241.99687269196,1.03924535147512,0.29820255431374,0.0547365616430253,0.100056271112894,1
"ENSG00000185900.9",13940.7595241624,1.01307151503923,0.147462776519384,1.96470770831804e-12,3.04529694789296e-11,1
"ENSG00000169919.16",285971.08463967,-0.436064177963084,0.104124261905365,1.72947447240018e-05,9.03281182437565e-05,1
"ENSG00000105852.10",5495.2002955859,1.11527608962162,0.196931712079435,4.05955188529911e-09,4.27512678242792e-08,1
"ENSG00000106554.11",282508.526740185,-0.43502069367709,0.0733810180838032,1.91893885730882e-09,2.11458067049539e-08,1
"ENSG00000154511.11",150622.89151821,0.0880751537884958,0.104815105406297,0.391397618673108,0.497273065260074,0
"ENSG00000255276.1",8857.3692710042,-0.192709898098844,0.087288091608837,0.0244602313370054,0.0510560951547852,0
"ENSG00000059378.12",115479.032902077,-0.378689977912153,0.145597362212184,0.00626323847176922,0.0159176538097847,1
"ENSG00000091039.16",406852.386160901,0.318823471570516,0.085608907463301,0.000161711011852856,0.000657901557865175,1
"ENSG00000181523.12",137195.223852141,-0.0834232002990708,0.0687352506908073,0.220372846114595,0.315850018488135,0
"ENSG00000120805.13",308195.329830621,-0.0724427215331409,0.0698276856512745,0.294628992416398,0.397821413237602,0
"ENSG00000258052.1",21031.9623402444,0.0336779958014411,0.137487377449323,0.754698648002366,0.819951814371144,0
"ENSG00000218069.2",4190.5473885539,-0.414078490256406,0.226715160193004,0.0399301586289182,0.0769484945724042,1
